1.434,2.683,392.891,3.9,0.624,1.055,4.243,174.509,5.0,0.563,1
1.434,2.683,392.891,3.9,0.624,0.205,2.124,175.555,4.2,0.549,1
1.434,2.683,392.891,3.9,0.624,-0.518,3.28,207.391,10.8,0.666,0
1.434,2.683,392.891,3.9,0.624,1.265,1.714,144.759,7.2,0.647,0
1.434,2.683,392.891,3.9,0.624,-0.471,9.391,46.405,3.9,0.46,0
-0.518,3.28,207.391,10.8,0.666,1.055,4.243,174.509,5.0,0.563,1
-0.518,3.28,207.391,10.8,0.666,0.205,2.124,175.555,4.2,0.549,1
-0.518,3.28,207.391,10.8,0.666,1.434,2.683,392.891,3.9,0.624,1
-0.518,3.28,207.391,10.8,0.666,1.265,1.714,144.759,7.2,0.647,0
-0.518,3.28,207.391,10.8,0.666,-0.471,9.391,46.405,3.9,0.46,0
1.265,1.714,144.759,7.2,0.647,1.055,4.243,174.509,5.0,0.563,1
1.265,1.714,144.759,7.2,0.647,0.205,2.124,175.555,4.2,0.549,1
1.265,1.714,144.759,7.2,0.647,1.434,2.683,392.891,3.9,0.624,1
1.265,1.714,144.759,7.2,0.647,-0.518,3.28,207.391,10.8,0.666,1
1.265,1.714,144.759,7.2,0.647,-0.471,9.391,46.405,3.9,0.46,0
-0.471,9.391,46.405,3.9,0.46,1.055,4.243,174.509,5.0,0.563,1
-0.471,9.391,46.405,3.9,0.46,0.205,2.124,175.555,4.2,0.549,1
-0.471,9.391,46.405,3.9,0.46,1.434,2.683,392.891,3.9,0.624,1
-0.471,9.391,46.405,3.9,0.46,-0.518,3.28,207.391,10.8,0.666,1
-0.471,9.391,46.405,3.9,0.46,1.265,1.714,144.759,7.2,0.647,1
0.0,1.164,136.665,3.375,0.494,0.754,2.148,95.725,5.25,0.477,0
0.0,1.164,136.665,3.375,0.494,-1.193,2.148,84.432,2.65,0.641,0
0.0,1.164,136.665,3.375,0.494,1.554,1.704,87.987,7.1,0.506,0
0.0,1.164,136.665,3.375,0.494,0.632,4.034,134.498,7.8,0.436,0
0.0,1.164,136.665,3.375,0.494,0.923,2.157,147.68,3.4,0.504,0
0.754,2.148,95.725,5.25,0.477,0.0,1.164,136.665,3.375,0.494,1
0.754,2.148,95.725,5.25,0.477,-1.193,2.148,84.432,2.65,0.641,0
0.754,2.148,95.725,5.25,0.477,1.554,1.704,87.987,7.1,0.506,0
0.754,2.148,95.725,5.25,0.477,0.632,4.034,134.498,7.8,0.436,0
0.754,2.148,95.725,5.25,0.477,0.923,2.157,147.68,3.4,0.504,0
-1.193,2.148,84.432,2.65,0.641,0.0,1.164,136.665,3.375,0.494,1
-1.193,2.148,84.432,2.65,0.641,0.754,2.148,95.725,5.25,0.477,1
-1.193,2.148,84.432,2.65,0.641,1.554,1.704,87.987,7.1,0.506,0
-1.193,2.148,84.432,2.65,0.641,0.632,4.034,134.498,7.8,0.436,0
-1.193,2.148,84.432,2.65,0.641,0.923,2.157,147.68,3.4,0.504,0
1.554,1.704,87.987,7.1,0.506,0.0,1.164,136.665,3.375,0.494,1
1.554,1.704,87.987,7.1,0.506,0.754,2.148,95.725,5.25,0.477,1
1.554,1.704,87.987,7.1,0.506,-1.193,2.148,84.432,2.65,0.641,1
1.554,1.704,87.987,7.1,0.506,0.632,4.034,134.498,7.8,0.436,0
1.554,1.704,87.987,7.1,0.506,0.923,2.157,147.68,3.4,0.504,0
0.632,4.034,134.498,7.8,0.436,0.0,1.164,136.665,3.375,0.494,1
0.632,4.034,134.498,7.8,0.436,0.754,2.148,95.725,5.25,0.477,1
0.632,4.034,134.498,7.8,0.436,-1.193,2.148,84.432,2.65,0.641,1
0.632,4.034,134.498,7.8,0.436,1.554,1.704,87.987,7.1,0.506,1
0.632,4.034,134.498,7.8,0.436,0.923,2.157,147.68,3.4,0.504,0
0.923,2.157,147.68,3.4,0.504,0.0,1.164,136.665,3.375,0.494,1
0.923,2.157,147.68,3.4,0.504,0.754,2.148,95.725,5.25,0.477,1
0.923,2.157,147.68,3.4,0.504,-1.193,2.148,84.432,2.65,0.641,1
0.923,2.157,147.68,3.4,0.504,1.554,1.704,87.987,7.1,0.506,1
0.923,2.157,147.68,3.4,0.504,0.632,4.034,134.498,7.8,0.436,1
-0.193,2.348,108.033,4.0,0.53,0.0,2.53,123.07,5.6,0.687,0
-0.193,2.348,108.033,4.0,0.53,-0.309,1.434,86.705,5.1,0.469,0
-0.193,2.348,108.033,4.0,0.53,-0.39,1.736,82.889,3.75,0.604,0
-0.193,2.348,108.033,4.0,0.53,0.289,2.309,159.017,6.05,0.451,0
-0.193,2.348,108.033,4.0,0.53,0.471,2.454,284.261,4.4,0.566,0
0.0,2.53,123.07,5.6,0.687,-0.193,2.348,108.033,4.0,0.53,1
0.0,2.53,123.07,5.6,0.687,-0.309,1.434,86.705,5.1,0.469,0
0.0,2.53,123.07,5.6,0.687,-0.39,1.736,82.889,3.75,0.604,0
0.0,2.53,123.07,5.6,0.687,0.289,2.309,159.017,6.05,0.451,0
0.0,2.53,123.07,5.6,0.687,0.471,2.454,284.261,4.4,0.566,0
-0.309,1.434,86.705,5.1,0.469,-0.193,2.348,108.033,4.0,0.53,1
-0.309,1.434,86.705,5.1,0.469,0.0,2.53,123.07,5.6,0.687,1
-0.309,1.434,86.705,5.1,0.469,-0.39,1.736,82.889,3.75,0.604,0
-0.309,1.434,86.705,5.1,0.469,0.289,2.309,159.017,6.05,0.451,0
-0.309,1.434,86.705,5.1,0.469,0.471,2.454,284.261,4.4,0.566,0
-0.39,1.736,82.889,3.75,0.604,-0.193,2.348,108.033,4.0,0.53,1
-0.39,1.736,82.889,3.75,0.604,0.0,2.53,123.07,5.6,0.687,1
-0.39,1.736,82.889,3.75,0.604,-0.309,1.434,86.705,5.1,0.469,1
-0.39,1.736,82.889,3.75,0.604,0.289,2.309,159.017,6.05,0.451,0
-0.39,1.736,82.889,3.75,0.604,0.471,2.454,284.261,4.4,0.566,0
0.289,2.309,159.017,6.05,0.451,-0.193,2.348,108.033,4.0,0.53,1
0.289,2.309,159.017,6.05,0.451,0.0,2.53,123.07,5.6,0.687,1
0.289,2.309,159.017,6.05,0.451,-0.309,1.434,86.705,5.1,0.469,1
0.289,2.309,159.017,6.05,0.451,-0.39,1.736,82.889,3.75,0.604,1
0.289,2.309,159.017,6.05,0.451,0.471,2.454,284.261,4.4,0.566,0
0.471,2.454,284.261,4.4,0.566,-0.193,2.348,108.033,4.0,0.53,1
0.471,2.454,284.261,4.4,0.566,0.0,2.53,123.07,5.6,0.687,1
0.471,2.454,284.261,4.4,0.566,-0.309,1.434,86.705,5.1,0.469,1
0.471,2.454,284.261,4.4,0.566,-0.39,1.736,82.889,3.75,0.604,1
0.471,2.454,284.261,4.4,0.566,0.289,2.309,159.017,6.05,0.451,1
0.671,1.937,134.15,6.0,0.539,-1.643,9.859,159.798,8.8,0.465,0
0.671,1.937,134.15,6.0,0.539,-0.816,2.313,82.123,3.4,0.5,0
0.671,1.937,134.15,6.0,0.539,0.153,1.664,110.42,3.3,0.586,0
0.671,1.937,134.15,6.0,0.539,0.239,2.148,105.463,3.8,0.599,0
0.671,1.937,134.15,6.0,0.539,0.92,1.5,115.808,7.0,0.556,0
-1.643,9.859,159.798,8.8,0.465,0.671,1.937,134.15,6.0,0.539,1
-1.643,9.859,159.798,8.8,0.465,-0.816,2.313,82.123,3.4,0.5,0
-1.643,9.859,159.798,8.8,0.465,0.153,1.664,110.42,3.3,0.586,0
-1.643,9.859,159.798,8.8,0.465,0.239,2.148,105.463,3.8,0.599,0
-1.643,9.859,159.798,8.8,0.465,0.92,1.5,115.808,7.0,0.556,0
-0.816,2.313,82.123,3.4,0.5,0.671,1.937,134.15,6.0,0.539,1
-0.816,2.313,82.123,3.4,0.5,-1.643,9.859,159.798,8.8,0.465,1
-0.816,2.313,82.123,3.4,0.5,0.153,1.664,110.42,3.3,0.586,0
-0.816,2.313,82.123,3.4,0.5,0.239,2.148,105.463,3.8,0.599,0
-0.816,2.313,82.123,3.4,0.5,0.92,1.5,115.808,7.0,0.556,0
0.153,1.664,110.42,3.3,0.586,0.671,1.937,134.15,6.0,0.539,1
0.153,1.664,110.42,3.3,0.586,-1.643,9.859,159.798,8.8,0.465,1
0.153,1.664,110.42,3.3,0.586,-0.816,2.313,82.123,3.4,0.5,1
0.153,1.664,110.42,3.3,0.586,0.239,2.148,105.463,3.8,0.599,0
0.153,1.664,110.42,3.3,0.586,0.92,1.5,115.808,7.0,0.556,0
0.239,2.148,105.463,3.8,0.599,0.671,1.937,134.15,6.0,0.539,1
0.239,2.148,105.463,3.8,0.599,-1.643,9.859,159.798,8.8,0.465,1
0.239,2.148,105.463,3.8,0.599,-0.816,2.313,82.123,3.4,0.5,1
0.239,2.148,105.463,3.8,0.599,0.153,1.664,110.42,3.3,0.586,1
0.239,2.148,105.463,3.8,0.599,0.92,1.5,115.808,7.0,0.556,0
0.92,1.5,115.808,7.0,0.556,0.671,1.937,134.15,6.0,0.539,1
0.92,1.5,115.808,7.0,0.556,-1.643,9.859,159.798,8.8,0.465,1
0.92,1.5,115.808,7.0,0.556,-0.816,2.313,82.123,3.4,0.5,1
0.92,1.5,115.808,7.0,0.556,0.153,1.664,110.42,3.3,0.586,1
0.92,1.5,115.808,7.0,0.556,0.239,2.148,105.463,3.8,0.599,1
-0.174,1.976,170.82,5.2,0.519,-0.369,2.374,118.581,3.65,0.6,0
-0.174,1.976,170.82,5.2,0.519,-0.183,4.034,324.44,3.3,0.534,0
-0.174,1.976,170.82,5.2,0.519,-1.0,2.257,79.432,4.85,0.525,0
-0.174,1.976,170.82,5.2,0.519,0.0,1.456,76.616,4.3,0.491,0
-0.174,1.976,170.82,5.2,0.519,-0.23,1.564,73.18,4.5,0.556,0
-0.369,2.374,118.581,3.65,0.6,-0.174,1.976,170.82,5.2,0.519,1
-0.369,2.374,118.581,3.65,0.6,-0.183,4.034,324.44,3.3,0.534,0
-0.369,2.374,118.581,3.65,0.6,-1.0,2.257,79.432,4.85,0.525,0
-0.369,2.374,118.581,3.65,0.6,0.0,1.456,76.616,4.3,0.491,0
-0.369,2.374,118.581,3.65,0.6,-0.23,1.564,73.18,4.5,0.556,0
-0.183,4.034,324.44,3.3,0.534,-0.174,1.976,170.82,5.2,0.519,1
-0.183,4.034,324.44,3.3,0.534,-0.369,2.374,118.581,3.65,0.6,1
-0.183,4.034,324.44,3.3,0.534,-1.0,2.257,79.432,4.85,0.525,0
-0.183,4.034,324.44,3.3,0.534,0.0,1.456,76.616,4.3,0.491,0
-0.183,4.034,324.44,3.3,0.534,-0.23,1.564,73.18,4.5,0.556,0
-1.0,2.257,79.432,4.85,0.525,-0.174,1.976,170.82,5.2,0.519,1
-1.0,2.257,79.432,4.85,0.525,-0.369,2.374,118.581,3.65,0.6,1
-1.0,2.257,79.432,4.85,0.525,-0.183,4.034,324.44,3.3,0.534,1
-1.0,2.257,79.432,4.85,0.525,0.0,1.456,76.616,4.3,0.491,0
-1.0,2.257,79.432,4.85,0.525,-0.23,1.564,73.18,4.5,0.556,0
0.0,1.456,76.616,4.3,0.491,-0.174,1.976,170.82,5.2,0.519,1
0.0,1.456,76.616,4.3,0.491,-0.369,2.374,118.581,3.65,0.6,1
0.0,1.456,76.616,4.3,0.491,-0.183,4.034,324.44,3.3,0.534,1
0.0,1.456,76.616,4.3,0.491,-1.0,2.257,79.432,4.85,0.525,1
0.0,1.456,76.616,4.3,0.491,-0.23,1.564,73.18,4.5,0.556,0
-0.23,1.564,73.18,4.5,0.556,-0.174,1.976,170.82,5.2,0.519,1
-0.23,1.564,73.18,4.5,0.556,-0.369,2.374,118.581,3.65,0.6,1
-0.23,1.564,73.18,4.5,0.556,-0.183,4.034,324.44,3.3,0.534,1
-0.23,1.564,73.18,4.5,0.556,-1.0,2.257,79.432,4.85,0.525,1
-0.23,1.564,73.18,4.5,0.556,0.0,1.456,76.616,4.3,0.491,1
0.369,2.449,92.725,4.3,0.456,-0.675,2.257,78.129,4.15,0.629,0
0.369,2.449,92.725,4.3,0.456,0.22,1.789,148.762,2.95,0.657,0
0.369,2.449,92.725,4.3,0.456,0.487,2.28,167.487,3.6,0.646,0
0.369,2.449,92.725,4.3,0.456,0.0,1.414,149.333,5.6,0.666,0
0.369,2.449,92.725,4.3,0.456,0.447,1.095,130.118,5.1,0.58,0
-0.675,2.257,78.129,4.15,0.629,0.369,2.449,92.725,4.3,0.456,1
-0.675,2.257,78.129,4.15,0.629,0.22,1.789,148.762,2.95,0.657,0
-0.675,2.257,78.129,4.15,0.629,0.487,2.28,167.487,3.6,0.646,0
-0.675,2.257,78.129,4.15,0.629,0.0,1.414,149.333,5.6,0.666,0
-0.675,2.257,78.129,4.15,0.629,0.447,1.095,130.118,5.1,0.58,0
0.22,1.789,148.762,2.95,0.657,0.369,2.449,92.725,4.3,0.456,1
0.22,1.789,148.762,2.95,0.657,-0.675,2.257,78.129,4.15,0.629,1
0.22,1.789,148.762,2.95,0.657,0.487,2.28,167.487,3.6,0.646,0
0.22,1.789,148.762,2.95,0.657,0.0,1.414,149.333,5.6,0.666,0
0.22,1.789,148.762,2.95,0.657,0.447,1.095,130.118,5.1,0.58,0
0.487,2.28,167.487,3.6,0.646,0.369,2.449,92.725,4.3,0.456,1
0.487,2.28,167.487,3.6,0.646,-0.675,2.257,78.129,4.15,0.629,1
0.487,2.28,167.487,3.6,0.646,0.22,1.789,148.762,2.95,0.657,1
0.487,2.28,167.487,3.6,0.646,0.0,1.414,149.333,5.6,0.666,0
0.487,2.28,167.487,3.6,0.646,0.447,1.095,130.118,5.1,0.58,0
0.0,1.414,149.333,5.6,0.666,0.369,2.449,92.725,4.3,0.456,1
0.0,1.414,149.333,5.6,0.666,-0.675,2.257,78.129,4.15,0.629,1
0.0,1.414,149.333,5.6,0.666,0.22,1.789,148.762,2.95,0.657,1
0.0,1.414,149.333,5.6,0.666,0.487,2.28,167.487,3.6,0.646,1
0.0,1.414,149.333,5.6,0.666,0.447,1.095,130.118,5.1,0.58,0
0.447,1.095,130.118,5.1,0.58,0.369,2.449,92.725,4.3,0.456,1
0.447,1.095,130.118,5.1,0.58,-0.675,2.257,78.129,4.15,0.629,1
0.447,1.095,130.118,5.1,0.58,0.22,1.789,148.762,2.95,0.657,1
0.447,1.095,130.118,5.1,0.58,0.487,2.28,167.487,3.6,0.646,1
0.447,1.095,130.118,5.1,0.58,0.0,1.414,149.333,5.6,0.666,1
0.577,2.021,82.792,1.867,0.593,4.025,2.28,154.954,3.1,0.627,0
0.577,2.021,82.792,1.867,0.593,-0.624,1.366,83.224,3.2,0.595,0
0.577,2.021,82.792,1.867,0.593,0.675,2.138,102.48,5.6,0.508,0
0.577,2.021,82.792,1.867,0.593,-1.095,10.224,100.515,4.85,0.517,0
4.025,2.28,154.954,3.1,0.627,0.577,2.021,82.792,1.867,0.593,1
4.025,2.28,154.954,3.1,0.627,-0.624,1.366,83.224,3.2,0.595,0
4.025,2.28,154.954,3.1,0.627,0.675,2.138,102.48,5.6,0.508,0
4.025,2.28,154.954,3.1,0.627,-1.095,10.224,100.515,4.85,0.517,0
-0.624,1.366,83.224,3.2,0.595,0.577,2.021,82.792,1.867,0.593,1
-0.624,1.366,83.224,3.2,0.595,4.025,2.28,154.954,3.1,0.627,1
-0.624,1.366,83.224,3.2,0.595,0.675,2.138,102.48,5.6,0.508,0
-0.624,1.366,83.224,3.2,0.595,-1.095,10.224,100.515,4.85,0.517,0
0.675,2.138,102.48,5.6,0.508,0.577,2.021,82.792,1.867,0.593,1
0.675,2.138,102.48,5.6,0.508,4.025,2.28,154.954,3.1,0.627,1
0.675,2.138,102.48,5.6,0.508,-0.624,1.366,83.224,3.2,0.595,1
0.675,2.138,102.48,5.6,0.508,-1.095,10.224,100.515,4.85,0.517,0
-1.095,10.224,100.515,4.85,0.517,0.577,2.021,82.792,1.867,0.593,1
-1.095,10.224,100.515,4.85,0.517,4.025,2.28,154.954,3.1,0.627,1
-1.095,10.224,100.515,4.85,0.517,-0.624,1.366,83.224,3.2,0.595,1
-1.095,10.224,100.515,4.85,0.517,0.675,2.138,102.48,5.6,0.508,1
-2.828,8.497,163.672,3.45,0.474,-1.095,2.914,78.939,4.6,0.468,0
-2.828,8.497,163.672,3.45,0.474,-0.564,5.483,115.543,7.125,0.491,0
-2.828,8.497,163.672,3.45,0.474,1.414,6.208,326.28,2.95,0.578,0
-2.828,8.497,163.672,3.45,0.474,-1.431,2.122,82.339,4.1,0.558,0
-1.095,2.914,78.939,4.6,0.468,-2.828,8.497,163.672,3.45,0.474,1
-1.095,2.914,78.939,4.6,0.468,-0.564,5.483,115.543,7.125,0.491,0
-1.095,2.914,78.939,4.6,0.468,1.414,6.208,326.28,2.95,0.578,0
-1.095,2.914,78.939,4.6,0.468,-1.431,2.122,82.339,4.1,0.558,0
-0.564,5.483,115.543,7.125,0.491,-2.828,8.497,163.672,3.45,0.474,1
-0.564,5.483,115.543,7.125,0.491,-1.095,2.914,78.939,4.6,0.468,1
-0.564,5.483,115.543,7.125,0.491,1.414,6.208,326.28,2.95,0.578,0
-0.564,5.483,115.543,7.125,0.491,-1.431,2.122,82.339,4.1,0.558,0
1.414,6.208,326.28,2.95,0.578,-2.828,8.497,163.672,3.45,0.474,1
1.414,6.208,326.28,2.95,0.578,-1.095,2.914,78.939,4.6,0.468,1
1.414,6.208,326.28,2.95,0.578,-0.564,5.483,115.543,7.125,0.491,1
1.414,6.208,326.28,2.95,0.578,-1.431,2.122,82.339,4.1,0.558,0
-1.431,2.122,82.339,4.1,0.558,-2.828,8.497,163.672,3.45,0.474,1
-1.431,2.122,82.339,4.1,0.558,-1.095,2.914,78.939,4.6,0.468,1
-1.431,2.122,82.339,4.1,0.558,-0.564,5.483,115.543,7.125,0.491,1
-1.431,2.122,82.339,4.1,0.558,1.414,6.208,326.28,2.95,0.578,1
-0.407,2.214,69.493,5.6,0.504,-0.741,1.819,67.281,7.125,0.467,0
-0.407,2.214,69.493,5.6,0.504,-0.351,4.0,123.759,4.7,0.522,0
-0.407,2.214,69.493,5.6,0.504,1.339,2.242,231.344,5.8,0.516,0
-0.407,2.214,69.493,5.6,0.504,0.274,1.736,42.626,4.1,0.55,0
-0.407,2.214,69.493,5.6,0.504,1.144,4.243,138.84,4.5,0.567,0
-0.741,1.819,67.281,7.125,0.467,-0.407,2.214,69.493,5.6,0.504,1
-0.741,1.819,67.281,7.125,0.467,-0.351,4.0,123.759,4.7,0.522,0
-0.741,1.819,67.281,7.125,0.467,1.339,2.242,231.344,5.8,0.516,0
-0.741,1.819,67.281,7.125,0.467,0.274,1.736,42.626,4.1,0.55,0
-0.741,1.819,67.281,7.125,0.467,1.144,4.243,138.84,4.5,0.567,0
-0.351,4.0,123.759,4.7,0.522,-0.407,2.214,69.493,5.6,0.504,1
-0.351,4.0,123.759,4.7,0.522,-0.741,1.819,67.281,7.125,0.467,1
-0.351,4.0,123.759,4.7,0.522,1.339,2.242,231.344,5.8,0.516,0
-0.351,4.0,123.759,4.7,0.522,0.274,1.736,42.626,4.1,0.55,0
-0.351,4.0,123.759,4.7,0.522,1.144,4.243,138.84,4.5,0.567,0
1.339,2.242,231.344,5.8,0.516,-0.407,2.214,69.493,5.6,0.504,1
1.339,2.242,231.344,5.8,0.516,-0.741,1.819,67.281,7.125,0.467,1
1.339,2.242,231.344,5.8,0.516,-0.351,4.0,123.759,4.7,0.522,1
1.339,2.242,231.344,5.8,0.516,0.274,1.736,42.626,4.1,0.55,0
1.339,2.242,231.344,5.8,0.516,1.144,4.243,138.84,4.5,0.567,0
0.274,1.736,42.626,4.1,0.55,-0.407,2.214,69.493,5.6,0.504,1
0.274,1.736,42.626,4.1,0.55,-0.741,1.819,67.281,7.125,0.467,1
0.274,1.736,42.626,4.1,0.55,-0.351,4.0,123.759,4.7,0.522,1
0.274,1.736,42.626,4.1,0.55,1.339,2.242,231.344,5.8,0.516,1
0.274,1.736,42.626,4.1,0.55,1.144,4.243,138.84,4.5,0.567,0
1.144,4.243,138.84,4.5,0.567,-0.407,2.214,69.493,5.6,0.504,1
1.144,4.243,138.84,4.5,0.567,-0.741,1.819,67.281,7.125,0.467,1
1.144,4.243,138.84,4.5,0.567,-0.351,4.0,123.759,4.7,0.522,1
1.144,4.243,138.84,4.5,0.567,1.339,2.242,231.344,5.8,0.516,1
1.144,4.243,138.84,4.5,0.567,0.274,1.736,42.626,4.1,0.55,1
-1.434,1.564,99.457,4.7,0.621,-0.122,2.914,274.747,5.6,0.57,0
-1.434,1.564,99.457,4.7,0.621,0.482,1.414,208.044,4.2,0.441,0
-1.434,1.564,99.457,4.7,0.621,-0.264,1.339,111.226,3.15,0.603,0
-1.434,1.564,99.457,4.7,0.621,0.923,1.704,192.643,3.3,0.463,0
-1.434,1.564,99.457,4.7,0.621,-0.73,2.148,118.46,3.7,0.463,0
-0.122,2.914,274.747,5.6,0.57,-1.434,1.564,99.457,4.7,0.621,1
-0.122,2.914,274.747,5.6,0.57,0.482,1.414,208.044,4.2,0.441,0
-0.122,2.914,274.747,5.6,0.57,-0.264,1.339,111.226,3.15,0.603,0
-0.122,2.914,274.747,5.6,0.57,0.923,1.704,192.643,3.3,0.463,0
-0.122,2.914,274.747,5.6,0.57,-0.73,2.148,118.46,3.7,0.463,0
0.482,1.414,208.044,4.2,0.441,-1.434,1.564,99.457,4.7,0.621,1
0.482,1.414,208.044,4.2,0.441,-0.122,2.914,274.747,5.6,0.57,1
0.482,1.414,208.044,4.2,0.441,-0.264,1.339,111.226,3.15,0.603,0
0.482,1.414,208.044,4.2,0.441,0.923,1.704,192.643,3.3,0.463,0
0.482,1.414,208.044,4.2,0.441,-0.73,2.148,118.46,3.7,0.463,0
-0.264,1.339,111.226,3.15,0.603,-1.434,1.564,99.457,4.7,0.621,1
